E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA
0.332,-0.282,0.332,-0.296,,,,,,,,,,,,,,,,,,,,
0.331,-0.287,0.331,-0.302,,,,,,,,,,,,,,,,,,,,
0.331,-0.285,0.331,-0.304,,,,,,,,,,,,,,,,,,,,
0.331,-0.305,0.331,-0.308,,,,,,,,,,,,,,,,,,,,
0.331,-0.308,0.331,-0.328,,,,,,,,,,,,,,,,,,,,
0.33,-0.311,0.33,-0.337,,,,,,,,,,,,,,,,,,,,
0.33,-0.324,0.33,-0.339,,,,,,,,,,,,,,,,,,,,
0.33,-0.313,0.33,-0.348,,,,,,,,,,,,,,,,,,,,
0.33,-0.337,0.33,-0.353,,,,,,,,,,,,,,,,,,,,
0.329,-0.34,0.329,-0.359,,,,,,,,,,,,,,,,,,,,
0.329,-0.356,0.329,-0.373,,,,,,,,,,,,,,,,,,,,
0.329,-0.343,0.329,-0.37,,,,,,,,,,,,,,,,,,,,
0.329,-0.368,0.329,-0.38,,,,,,,,,,,,,,,,,,,,
0.328,-0.365,0.328,-0.377,,,,,,,,,,,,,,,,,,,,
0.328,-0.374,0.328,-0.396,,,,,,,,,,,,,,,,,,,,
0.328,-0.388,0.328,-0.405,,,,,,,,,,,,,,,,,,,,
0.328,-0.386,0.328,-0.408,,,,,,,,,,,,,,,,,,,,
0.327,-0.391,0.327,-0.417,,,,,,,,,,,,,,,,,,,,
0.327,-0.405,0.327,-0.428,,,,,,,,,,,,,,,,,,,,
0.327,-0.405,0.327,-0.442,,,,,,,,,,,,,,,,,,,,
0.327,-0.412,0.327,-0.439,,,,,,,,,,,,,,,,,,,,
0.326,-0.426,0.326,-0.451,,,,,,,,,,,,,,,,,,,,
0.326,-0.428,0.326,-0.457,,,,,,,,,,,,,,,,,,,,
0.326,-0.448,0.326,-0.466,,,,,,,,,,,,,,,,,,,,
0.326,-0.452,0.326,-0.474,,,,,,,,,,,,,,,,,,,,
0.325,-0.466,0.325,-0.488,,,,,,,,,,,,,,,,,,,,
0.325,-0.466,0.325,-0.48,,,,,,,,,,,,,,,,,,,,
0.325,-0.481,0.325,-0.495,,,,,,,,,,,,,,,,,,,,
0.325,-0.48,0.325,-0.5,,,,,,,,,,,,,,,,,,,,
0.324,-0.492,0.324,-0.514,,,,,,,,,,,,,,,,,,,,
0.324,-0.503,0.324,-0.538,,,,,,,,,,,,,,,,,,,,
0.324,-0.509,0.324,-0.532,,,,,,,,,,,,,,,,,,,,
0.324,-0.517,0.324,-0.546,,,,,,,,,,,,,,,,,,,,
0.323,-0.52,0.323,-0.549,,,,,,,,,,,,,,,,,,,,
0.323,-0.544,0.323,-0.577,,,,,,,,,,,,,,,,,,,,
0.323,-0.544,0.323,-0.583,,,,,,,,,,,,,,,,,,,,
0.323,-0.566,0.323,-0.583,,,,,,,,,,,,,,,,,,,,
0.322,-0.564,0.322,-0.593,,,,,,,,,,,,,,,,,,,,
0.322,-0.589,0.322,-0.606,,,,,,,,,,,,,,,,,,,,
0.322,-0.584,0.322,-0.606,,,,,,,,,,,,,,,,,,,,
0.322,-0.59,0.322,-0.623,,,,,,,,,,,,,,,,,,,,
0.321,-0.609,0.321,-0.641,,,,,,,,,,,,,,,,,,,,
0.321,-0.592,0.321,-0.618,,,,,,,,,,,,,,,,,,,,
0.321,-0.626,0.321,-0.649,,,,,,,,,,,,,,,,,,,,
0.321,-0.626,0.321,-0.667,,,,,,,,,,,,,,,,,,,,
0.32,-0.626,0.32,-0.672,,,,,,,,,,,,,,,,,,,,
0.32,-0.653,0.32,-0.675,,,,,,,,,,,,,,,,,,,,
0.32,-0.656,0.32,-0.69,,,,,,,,,,,,,,,,,,,,
0.32,-0.67,0.32,-0.705,,,,,,,,,,,,,,,,,,,,
0.319,-0.676,0.319,-0.693,,,,,,,,,,,,,,,,,,,,
0.319,-0.692,0.319,-0.719,,,,,,,,,,,,,,,,,,,,
0.319,-0.693,0.319,-0.721,,,,,,,,,,,,,,,,,,,,
0.319,-0.707,0.319,-0.731,,,,,,,,,,,,,,,,,,,,
0.318,-0.71,0.318,-0.739,,,,,,,,,,,,,,,,,,,,
0.318,-0.725,0.318,-0.751,,,,,,,,,,,,,,,,,,,,
0.318,-0.73,0.318,-0.748,,,,,,,,,,,,,,,,,,,,
0.318,-0.738,0.318,-0.759,,,,,,,,,,,,,,,,,,,,
0.317,-0.741,0.317,-0.764,,,,,,,,,,,,,,,,,,,,
0.317,-0.751,0.317,-0.784,,,,,,,,,,,,,,,,,,,,
0.317,-0.754,0.317,-0.777,,,,,,,,,,,,,,,,,,,,
0.317,-0.765,0.317,-0.784,,,,,,,,,,,,,,,,,,,,
0.316,-0.77,0.316,-0.796,,,,,,,,,,,,,,,,,,,,
0.316,-0.79,0.316,-0.808,,,,,,,,,,,,,,,,,,,,
0.316,-0.788,0.316,-0.814,,,,,,,,,,,,,,,,,,,,
0.316,-0.797,0.316,-0.811,,,,,,,,,,,,,,,,,,,,
0.315,-0.796,0.315,-0.808,,,,,,,,,,,,,,,,,,,,
0.315,-0.814,0.315,-0.831,,,,,,,,,,,,,,,,,,,,
0.315,-0.823,0.315,-0.828,,,,,,,,,,,,,,,,,,,,
0.315,-0.819,0.315,-0.836,,,,,,,,,,,,,,,,,,,,
0.314,-0.831,0.314,-0.836,,,,,,,,,,,,,,,,,,,,
0.314,-0.836,0.314,-0.85,,,,,,,,,,,,,,,,,,,,
0.314,-0.85,0.314,-0.846,,,,,,,,,,,,,,,,,,,,
0.314,-0.845,0.314,-0.851,,,,,,,,,,,,,,,,,,,,
0.313,-0.848,0.313,-0.86,,,,,,,,,,,,,,,,,,,,
0.313,-0.854,0.313,-0.862,,,,,,,,,,,,,,,,,,,,
0.313,-0.862,0.313,-0.857,,,,,,,,,,,,,,,,,,,,
0.313,-0.868,0.313,-0.853,,,,,,,,,,,,,,,,,,,,
0.312,-0.866,0.312,-0.857,,,,,,,,,,,,,,,,,,,,
0.312,-0.874,0.312,-0.86,,,,,,,,,,,,,,,,,,,,
0.312,-0.868,0.312,-0.859,,,,,,,,,,,,,,,,,,,,
0.311,-0.865,0.311,-0.85,,,,,,,,,,,,,,,,,,,,
0.311,-0.873,0.311,-0.856,,,,,,,,,,,,,,,,,,,,
0.311,-0.868,0.311,-0.836,,,,,,,,,,,,,,,,,,,,
0.311,-0.879,0.311,-0.85,,,,,,,,,,,,,,,,,,,,
0.31,-0.879,0.31,-0.839,,,,,,,,,,,,,,,,,,,,
0.31,-0.874,0.31,-0.84,,,,,,,,,,,,,,,,,,,,
0.31,-0.877,0.31,-0.831,,,,,,,,,,,,,,,,,,,,
0.31,-0.868,0.31,-0.825,,,,,,,,,,,,,,,,,,,,
0.309,-0.874,0.309,-0.819,,,,,,,,,,,,,,,,,,,,
0.309,-0.868,0.309,-0.819,,,,,,,,,,,,,,,,,,,,
0.309,-0.873,0.309,-0.79,,,,,,,,,,,,,,,,,,,,
0.309,-0.865,0.309,-0.797,,,,,,,,,,,,,,,,,,,,
0.308,-0.859,0.308,-0.788,,,,,,,,,,,,,,,,,,,,
0.308,-0.848,0.308,-0.773,,,,,,,,,,,,,,,,,,,,
0.308,-0.843,0.308,-0.77,,,,,,,,,,,,,,,,,,,,
0.308,-0.837,0.308,-0.759,,,,,,,,,,,,,,,,,,,,
0.307,-0.831,0.307,-0.747,,,,,,,,,,,,,,,,,,,,
0.307,-0.814,0.307,-0.708,,,,,,,,,,,,,,,,,,,,
0.307,-0.82,0.307,-0.718,,,,,,,,,,,,,,,,,,,,
0.307,-0.808,0.307,-0.71,,,,,,,,,,,,,,,,,,,,
0.306,-0.802,0.306,-0.689,,,,,,,,,,,,,,,,,,,,
0.306,-0.788,0.306,-0.672,,,,,,,,,,,,,,,,,,,,
0.306,-0.771,0.306,-0.659,,,,,,,,,,,,,,,,,,,,
0.306,-0.765,0.306,-0.644,,,,,,,,,,,,,,,,,,,,
0.305,-0.747,0.305,-0.646,,,,,,,,,,,,,,,,,,,,
0.305,-0.733,0.305,-0.615,,,,,,,,,,,,,,,,,,,,
0.305,-0.716,0.305,-0.592,,,,,,,,,,,,,,,,,,,,
0.305,-0.699,0.305,-0.569,,,,,,,,,,,,,,,,,,,,
0.304,-0.69,0.304,-0.549,,,,,,,,,,,,,,,,,,,,
0.304,-0.666,0.304,-0.535,,,,,,,,,,,,,,,,,,,,
0.304,-0.649,0.304,-0.509,,,,,,,,,,,,,,,,,,,,
0.304,-0.632,0.304,-0.491,,,,,,,,,,,,,,,,,,,,
0.303,-0.604,0.303,-0.477,,,,,,,,,,,,,,,,,,,,
0.303,-0.597,0.303,-0.463,,,,,,,,,,,,,,,,,,,,
0.303,-0.58,0.303,-0.445,,,,,,,,,,,,,,,,,,,,
0.303,-0.552,0.303,-0.416,,,,,,,,,,,,,,,,,,,,
0.302,-0.535,0.302,-0.416,,,,,,,,,,,,,,,,,,,,
0.302,-0.512,0.302,-0.402,,,,,,,,,,,,,,,,,,,,
0.302,-0.498,0.302,-0.379,,,,,,,,,,,,,,,,,,,,
0.302,-0.471,0.302,-0.368,,,,,,,,,,,,,,,,,,,,
0.301,-0.455,0.301,-0.351,,,,,,,,,,,,,,,,,,,,
0.301,-0.431,0.301,-0.343,,,,,,,,,,,,,,,,,,,,
0.301,-0.403,0.301,-0.319,,,,,,,,,,,,,,,,,,,,
0.301,-0.394,0.301,-0.307,,,,,,,,,,,,,,,,,,,,
0.3,-0.38,0.3,-0.31,,,,,,,,,,,,,,,,,,,,
0.3,-0.368,0.3,-0.299,,,,,,,,,,,,,,,,,,,,
0.3,-0.354,0.3,-0.285,,,,,,,,,,,,,,,,,,,,
0.3,-0.337,0.3,-0.279,,,,,,,,,,,,,,,,,,,,
0.299,-0.316,0.299,-0.267,,,,,,,,,,,,,,,,,,,,
0.299,-0.311,0.299,-0.262,,,,,,,,,,,,,,,,,,,,
0.299,-0.294,0.299,-0.254,,,,,,,,,,,,,,,,,,,,
0.299,-0.284,0.299,-0.256,,,,,,,,,,,,,,,,,,,,
0.298,-0.279,0.298,-0.245,,,,,,,,,,,,,,,,,,,,
0.298,-0.258,0.298,-0.241,,,,,,,,,,,,,,,,,,,,
0.298,-0.261,0.298,-0.23,,,,,,,,,,,,,,,,,,,,
0.298,-0.253,0.298,-0.219,,,,,,,,,,,,,,,,,,,,
0.297,-0.239,0.297,-0.213,,,,,,,,,,,,,,,,,,,,
0.297,-0.228,0.297,-0.21,,,,,,,,,,,,,,,,,,,,
0.297,-0.222,0.297,-0.215,,,,,,,,,,,,,,,,,,,,
0.297,-0.221,0.297,-0.207,,,,,,,,,,,,,,,,,,,,
0.296,-0.218,0.296,-0.196,,,,,,,,,,,,,,,,,,,,
0.296,-0.204,0.296,-0.202,,,,,,,,,,,,,,,,,,,,
0.296,-0.213,0.296,-0.204,,,,,,,,,,,,,,,,,,,,
0.296,-0.201,0.296,-0.193,,,,,,,,,,,,,,,,,,,,
0.295,-0.201,0.295,-0.199,,,,,,,,,,,,,,,,,,,,
0.295,-0.19,0.295,-0.199,,,,,,,,,,,,,,,,,,,,
0.295,-0.196,0.295,-0.199,,,,,,,,,,,,,,,,,,,,
0.295,-0.192,0.295,-0.193,,,,,,,,,,,,,,,,,,,,
0.294,-0.182,0.294,-0.198,,,,,,,,,,,,,,,,,,,,
0.294,-0.19,0.294,-0.195,,,,,,,,,,,,,,,,,,,,
0.294,-0.192,0.294,-0.182,,,,,,,,,,,,,,,,,,,,
0.294,-0.182,0.294,-0.187,,,,,,,,,,,,,,,,,,,,
0.293,-0.184,0.293,-0.19,,,,,,,,,,,,,,,,,,,,
0.293,-0.187,0.293,-0.19,,,,,,,,,,,,,,,,,,,,
0.293,-0.189,0.293,-0.189,,,,,,,,,,,,,,,,,,,,
0.293,-0.181,0.293,-0.181,,,,,,,,,,,,,,,,,,,,
0.292,-0.176,0.292,-0.185,,,,,,,,,,,,,,,,,,,,
0.292,-0.166,0.292,-0.184,,,,,,,,,,,,,,,,,,,,
0.292,-0.184,0.292,-0.193,,,,,,,,,,,,,,,,,,,,
0.292,-0.172,0.292,-0.184,,,,,,,,,,,,,,,,,,,,
0.291,-0.175,0.291,-0.176,,,,,,,,,,,,,,,,,,,,
0.291,-0.17,0.291,-0.184,,,,,,,,,,,,,,,,,,,,
0.291,-0.169,0.291,-0.173,,,,,,,,,,,,,,,,,,,,
0.291,-0.184,0.291,-0.159,,,,,,,,,,,,,,,,,,,,
0.29,-0.184,0.29,-0.184,,,,,,,,,,,,,,,,,,,,
0.29,-0.176,0.29,-0.182,,,,,,,,,,,,,,,,,,,,
0.29,-0.187,0.29,-0.176,,,,,,,,,,,,,,,,,,,,
0.29,-0.166,0.29,-0.178,,,,,,,,,,,,,,,,,,,,
0.289,-0.172,0.289,-0.172,,,,,,,,,,,,,,,,,,,,
0.289,-0.181,0.289,-0.176,,,,,,,,,,,,,,,,,,,,
0.289,-0.176,0.289,-0.187,,,,,,,,,,,,,,,,,,,,
0.289,-0.182,0.289,-0.182,,,,,,,,,,,,,,,,,,,,
0.288,-0.17,0.288,-0.182,,,,,,,,,,,,,,,,,,,,
0.288,-0.175,0.288,-0.173,,,,,,,,,,,,,,,,,,,,
0.288,-0.172,0.288,-0.176,,,,,,,,,,,,,,,,,,,,
0.288,-0.176,0.288,-0.173,,,,,,,,,,,,,,,,,,,,
0.287,-0.178,0.287,-0.184,,,,,,,,,,,,,,,,,,,,
0.287,-0.178,0.287,-0.189,,,,,,,,,,,,,,,,,,,,
0.287,-0.176,0.287,-0.173,,,,,,,,,,,,,,,,,,,,
0.287,-0.169,0.287,-0.169,,,,,,,,,,,,,,,,,,,,
0.286,-0.169,0.286,-0.185,,,,,,,,,,,,,,,,,,,,
0.286,-0.164,0.286,-0.178,,,,,,,,,,,,,,,,,,,,
0.286,-0.167,0.286,-0.173,,,,,,,,,,,,,,,,,,,,
0.286,-0.173,0.286,-0.178,,,,,,,,,,,,,,,,,,,,
0.285,-0.181,0.285,-0.181,,,,,,,,,,,,,,,,,,,,
0.285,-0.172,0.285,-0.182,,,,,,,,,,,,,,,,,,,,
0.285,-0.175,0.285,-0.175,,,,,,,,,,,,,,,,,,,,
0.285,-0.176,0.285,-0.185,,,,,,,,,,,,,,,,,,,,
0.284,-0.17,0.284,-0.182,,,,,,,,,,,,,,,,,,,,
0.284,-0.166,0.284,-0.185,,,,,,,,,,,,,,,,,,,,
0.284,-0.178,0.284,-0.179,,,,,,,,,,,,,,,,,,,,
0.284,-0.173,0.284,-0.184,,,,,,,,,,,,,,,,,,,,
0.283,-0.181,0.283,-0.192,,,,,,,,,,,,,,,,,,,,
0.283,-0.176,0.283,-0.19,,,,,,,,,,,,,,,,,,,,
0.283,-0.187,0.283,-0.189,,,,,,,,,,,,,,,,,,,,
0.283,-0.175,0.283,-0.19,,,,,,,,,,,,,,,,,,,,
0.282,-0.175,0.282,-0.193,,,,,,,,,,,,,,,,,,,,
0.282,-0.173,0.282,-0.19,,,,,,,,,,,,,,,,,,,,
0.282,-0.176,0.282,-0.198,,,,,,,,,,,,,,,,,,,,
0.282,-0.19,0.282,-0.185,,,,,,,,,,,,,,,,,,,,
0.281,-0.184,0.281,-0.185,,,,,,,,,,,,,,,,,,,,
0.281,-0.187,0.281,-0.193,,,,,,,,,,,,,,,,,,,,
0.281,-0.179,0.281,-0.187,,,,,,,,,,,,,,,,,,,,
0.281,-0.178,0.281,-0.184,,,,,,,,,,,,,,,,,,,,
0.281,-0.184,0.281,-0.182,,,,,,,,,,,,,,,,,,,,
0.28,-0.172,0.28,-0.198,,,,,,,,,,,,,,,,,,,,
0.28,-0.19,0.28,-0.193,,,,,,,,,,,,,,,,,,,,
0.28,-0.184,0.28,-0.189,,,,,,,,,,,,,,,,,,,,
0.28,-0.185,0.28,-0.193,,,,,,,,,,,,,,,,,,,,
0.279,-0.187,0.279,-0.193,,,,,,,,,,,,,,,,,,,,
0.279,-0.192,0.279,-0.193,,,,,,,,,,,,,,,,,,,,
0.279,-0.179,0.279,-0.189,,,,,,,,,,,,,,,,,,,,
0.279,-0.181,0.279,-0.207,,,,,,,,,,,,,,,,,,,,
0.278,-0.187,0.278,-0.192,,,,,,,,,,,,,,,,,,,,
0.278,-0.184,0.278,-0.201,,,,,,,,,,,,,,,,,,,,
0.278,-0.176,0.278,-0.192,,,,,,,,,,,,,,,,,,,,
0.278,-0.19,0.278,-0.196,,,,,,,,,,,,,,,,,,,,
0.277,-0.184,0.277,-0.204,,,,,,,,,,,,,,,,,,,,
0.277,-0.181,0.277,-0.202,,,,,,,,,,,,,,,,,,,,
0.277,-0.202,0.277,-0.196,,,,,,,,,,,,,,,,,,,,
0.277,-0.178,0.277,-0.199,,,,,,,,,,,,,,,,,,,,
0.276,-0.187,0.276,-0.199,,,,,,,,,,,,,,,,,,,,
0.276,-0.185,0.276,-0.193,,,,,,,,,,,,,,,,,,,,
0.276,-0.187,0.276,-0.192,,,,,,,,,,,,,,,,,,,,
0.276,-0.181,0.276,-0.196,,,,,,,,,,,,,,,,,,,,
0.275,-0.193,0.275,-0.207,,,,,,,,,,,,,,,,,,,,
0.275,-0.196,0.275,-0.205,,,,,,,,,,,,,,,,,,,,
0.275,-0.182,0.275,-0.202,,,,,,,,,,,,,,,,,,,,
0.275,-0.189,0.275,-0.196,,,,,,,,,,,,,,,,,,,,
0.274,-0.187,0.274,-0.202,,,,,,,,,,,,,,,,,,,,
0.274,-0.195,0.274,-0.201,,,,,,,,,,,,,,,,,,,,
0.274,-0.185,0.274,-0.196,,,,,,,,,,,,,,,,,,,,
0.274,-0.178,0.274,-0.198,,,,,,,,,,,,,,,,,,,,
0.273,-0.189,0.273,-0.205,,,,,,,,,,,,,,,,,,,,
0.273,-0.187,0.273,-0.193,,,,,,,,,,,,,,,,,,,,
0.273,-0.185,0.273,-0.192,,,,,,,,,,,,,,,,,,,,
0.273,-0.178,0.273,-0.192,,,,,,,,,,,,,,,,,,,,
0.272,-0.187,0.272,-0.192,,,,,,,,,,,,,,,,,,,,
0.272,-0.181,0.272,-0.189,,,,,,,,,,,,,,,,,,,,
0.272,-0.187,0.272,-0.185,,,,,,,,,,,,,,,,,,,,
0.272,-0.185,0.272,-0.19,,,,,,,,,,,,,,,,,,,,
0.271,-0.185,0.271,-0.192,,,,,,,,,,,,,,,,,,,,
0.271,-0.17,0.271,-0.181,,,,,,,,,,,,,,,,,,,,
0.271,-0.182,0.271,-0.192,,,,,,,,,,,,,,,,,,,,
0.271,-0.176,0.271,-0.192,,,,,,,,,,,,,,,,,,,,
0.27,-0.172,0.27,-0.19,,,,,,,,,,,,,,,,,,,,
0.27,-0.178,0.27,-0.192,,,,,,,,,,,,,,,,,,,,
0.27,-0.179,0.27,-0.189,,,,,,,,,,,,,,,,,,,,
0.27,-0.184,0.27,-0.192,,,,,,,,,,,,,,,,,,,,
0.269,-0.175,0.269,-0.182,,,,,,,,,,,,,,,,,,,,
0.269,-0.17,0.269,-0.182,,,,,,,,,,,,,,,,,,,,
0.269,-0.144,0.269,-0.185,,,,,,,,,,,,,,,,,,,,
0.269,-0.181,0.269,-0.187,,,,,,,,,,,,,,,,,,,,
0.268,-0.162,0.268,-0.181,,,,,,,,,,,,,,,,,,,,
0.268,-0.169,0.268,-0.181,,,,,,,,,,,,,,,,,,,,
0.268,-0.166,0.268,-0.176,,,,,,,,,,,,,,,,,,,,
0.268,-0.167,0.268,-0.175,,,,,,,,,,,,,,,,,,,,
0.267,-0.166,0.267,-0.17,,,,,,,,,,,,,,,,,,,,
0.267,-0.169,0.267,-0.172,,,,,,,,,,,,,,,,,,,,
0.267,-0.166,0.267,-0.152,,,,,,,,,,,,,,,,,,,,
0.267,-0.158,0.267,-0.164,,,,,,,,,,,,,,,,,,,,
0.266,-0.161,0.266,-0.172,,,,,,,,,,,,,,,,,,,,
0.266,-0.156,0.266,-0.162,,,,,,,,,,,,,,,,,,,,
0.266,-0.155,0.266,-0.164,,,,,,,,,,,,,,,,,,,,
0.266,-0.155,0.266,-0.169,,,,,,,,,,,,,,,,,,,,
0.265,-0.15,0.265,-0.161,,,,,,,,,,,,,,,,,,,,
0.265,-0.15,0.265,-0.156,,,,,,,,,,,,,,,,,,,,
0.265,-0.153,0.265,-0.156,,,,,,,,,,,,,,,,,,,,
0.265,-0.143,0.265,-0.156,,,,,,,,,,,,,,,,,,,,
0.264,-0.136,0.264,-0.158,,,,,,,,,,,,,,,,,,,,
0.264,-0.153,0.264,-0.15,,,,,,,,,,,,,,,,,,,,
0.264,-0.144,0.264,-0.146,,,,,,,,,,,,,,,,,,,,
0.264,-0.146,0.264,-0.133,,,,,,,,,,,,,,,,,,,,
0.263,-0.141,0.263,-0.144,,,,,,,,,,,,,,,,,,,,
0.263,-0.144,0.263,-0.15,,,,,,,,,,,,,,,,,,,,
0.263,-0.136,0.263,-0.141,,,,,,,,,,,,,,,,,,,,
0.263,-0.136,0.263,-0.144,,,,,,,,,,,,,,,,,,,,
0.262,-0.133,0.262,-0.144,,,,,,,,,,,,,,,,,,,,
0.262,-0.132,0.262,-0.138,,,,,,,,,,,,,,,,,,,,
0.262,-0.132,0.262,-0.133,,,,,,,,,,,,,,,,,,,,
0.262,-0.127,0.262,-0.135,,,,,,,,,,,,,,,,,,,,
0.261,-0.138,0.261,-0.124,,,,,,,,,,,,,,,,,,,,
0.261,-0.118,0.261,-0.132,,,,,,,,,,,,,,,,,,,,
0.261,-0.12,0.261,-0.129,,,,,,,,,,,,,,,,,,,,
0.261,-0.113,0.261,-0.126,,,,,,,,,,,,,,,,,,,,
0.26,-0.11,0.26,-0.127,,,,,,,,,,,,,,,,,,,,
0.26,-0.118,0.26,-0.115,,,,,,,,,,,,,,,,,,,,
0.26,-0.115,0.26,-0.124,,,,,,,,,,,,,,,,,,,,
0.26,-0.112,0.26,-0.118,,,,,,,,,,,,,,,,,,,,
0.259,-0.116,0.259,-0.13,,,,,,,,,,,,,,,,,,,,
0.259,-0.133,0.259,-0.126,,,,,,,,,,,,,,,,,,,,
0.259,-0.107,0.259,-0.126,,,,,,,,,,,,,,,,,,,,
0.259,-0.113,0.259,-0.116,,,,,,,,,,,,,,,,,,,,
0.258,-0.106,0.258,-0.121,,,,,,,,,,,,,,,,,,,,
0.258,-0.1,0.258,-0.107,,,,,,,,,,,,,,,,,,,,
0.258,-0.104,0.258,-0.11,,,,,,,,,,,,,,,,,,,,
0.258,-0.107,0.258,-0.109,,,,,,,,,,,,,,,,,,,,
0.257,-0.109,0.257,-0.107,,,,,,,,,,,,,,,,,,,,
0.257,-0.112,0.257,-0.116,,,,,,,,,,,,,,,,,,,,
0.257,-0.097,0.257,-0.11,,,,,,,,,,,,,,,,,,,,
0.257,-0.104,0.257,-0.112,,,,,,,,,,,,,,,,,,,,
0.256,-0.101,0.256,-0.097,,,,,,,,,,,,,,,,,,,,
0.256,-0.118,0.256,-0.11,,,,,,,,,,,,,,,,,,,,
0.256,-0.101,0.256,-0.104,,,,,,,,,,,,,,,,,,,,
0.256,-0.1,0.256,-0.101,,,,,,,,,,,,,,,,,,,,
0.255,-0.092,0.255,-0.104,,,,,,,,,,,,,,,,,,,,
0.255,-0.101,0.255,-0.103,,,,,,,,,,,,,,,,,,,,
0.255,-0.092,0.255,-0.097,,,,,,,,,,,,,,,,,,,,
0.255,-0.093,0.255,-0.1,,,,,,,,,,,,,,,,,,,,
0.254,-0.097,0.254,-0.095,,,,,,,,,,,,,,,,,,,,
0.254,-0.095,0.254,-0.093,,,,,,,,,,,,,,,,,,,,
0.254,-0.092,0.254,-0.095,,,,,,,,,,,,,,,,,,,,
0.254,-0.095,0.254,-0.092,,,,,,,,,,,,,,,,,,,,
0.253,-0.087,0.253,-0.095,,,,,,,,,,,,,,,,,,,,
0.253,-0.095,0.253,-0.101,,,,,,,,,,,,,,,,,,,,
0.253,-0.095,0.253,-0.089,,,,,,,,,,,,,,,,,,,,
0.253,-0.092,0.253,-0.093,,,,,,,,,,,,,,,,,,,,
0.252,-0.089,0.252,-0.095,,,,,,,,,,,,,,,,,,,,
0.252,-0.093,0.252,-0.089,,,,,,,,,,,,,,,,,,,,
0.252,-0.092,0.252,-0.092,,,,,,,,,,,,,,,,,,,,
0.252,-0.095,0.252,-0.087,,,,,,,,,,,,,,,,,,,,
0.251,-0.084,0.251,-0.093,,,,,,,,,,,,,,,,,,,,
0.251,-0.083,0.251,-0.063,,,,,,,,,,,,,,,,,,,,
0.251,-0.086,0.251,-0.083,,,,,,,,,,,,,,,,,,,,
0.251,-0.086,0.251,-0.07,,,,,,,,,,,,,,,,,,,,
0.25,-0.092,0.25,-0.083,,,,,,,,,,,,,,,,,,,,
0.25,-0.092,0.25,-0.078,,,,,,,,,,,,,,,,,,,,
0.25,-0.083,0.25,-0.086,,,,,,,,,,,,,,,,,,,,
0.25,-0.077,0.25,-0.09,,,,,,,,,,,,,,,,,,,,
0.249,-0.086,0.249,-0.08,,,,,,,,,,,,,,,,,,,,
0.249,-0.083,0.249,-0.087,,,,,,,,,,,,,,,,,,,,
0.249,-0.077,0.249,-0.089,,,,,,,,,,,,,,,,,,,,
0.248,-0.08,0.248,-0.092,,,,,,,,,,,,,,,,,,,,
0.248,-0.075,0.248,-0.095,,,,,,,,,,,,,,,,,,,,
0.248,-0.089,0.248,-0.078,,,,,,,,,,,,,,,,,,,,
0.248,-0.087,0.248,-0.084,,,,,,,,,,,,,,,,,,,,
0.247,-0.097,0.247,-0.095,,,,,,,,,,,,,,,,,,,,
0.247,-0.077,0.247,-0.089,,,,,,,,,,,,,,,,,,,,
0.247,-0.083,0.247,-0.095,,,,,,,,,,,,,,,,,,,,
0.247,-0.075,0.247,-0.084,,,,,,,,,,,,,,,,,,,,
0.246,-0.067,0.246,-0.086,,,,,,,,,,,,,,,,,,,,
0.246,-0.072,0.246,-0.089,,,,,,,,,,,,,,,,,,,,
0.246,-0.08,0.246,-0.083,,,,,,,,,,,,,,,,,,,,
0.246,-0.077,0.246,-0.07,,,,,,,,,,,,,,,,,,,,
0.245,-0.077,0.245,-0.09,,,,,,,,,,,,,,,,,,,,
0.245,-0.075,0.245,-0.084,,,,,,,,,,,,,,,,,,,,
0.245,-0.077,0.245,-0.083,,,,,,,,,,,,,,,,,,,,
0.245,-0.069,0.245,-0.078,,,,,,,,,,,,,,,,,,,,
0.244,-0.075,0.244,-0.087,,,,,,,,,,,,,,,,,,,,
0.244,-0.08,0.244,-0.086,,,,,,,,,,,,,,,,,,,,
0.244,-0.08,0.244,-0.075,,,,,,,,,,,,,,,,,,,,
0.244,-0.077,0.244,-0.078,,,,,,,,,,,,,,,,,,,,
0.243,-0.078,0.243,-0.084,,,,,,,,,,,,,,,,,,,,
0.243,-0.08,0.243,-0.084,,,,,,,,,,,,,,,,,,,,
0.243,-0.089,0.243,-0.087,,,,,,,,,,,,,,,,,,,,
0.243,-0.069,0.243,-0.09,,,,,,,,,,,,,,,,,,,,
0.242,-0.075,0.242,-0.09,,,,,,,,,,,,,,,,,,,,
0.242,-0.072,0.242,-0.08,,,,,,,,,,,,,,,,,,,,
0.242,-0.077,0.242,-0.083,,,,,,,,,,,,,,,,,,,,
0.242,-0.074,0.242,-0.084,,,,,,,,,,,,,,,,,,,,
0.241,-0.06,0.241,-0.086,,,,,,,,,,,,,,,,,,,,
0.241,-0.075,0.241,-0.077,,,,,,,,,,,,,,,,,,,,
0.241,-0.069,0.241,-0.074,,,,,,,,,,,,,,,,,,,,
0.241,-0.078,0.241,-0.072,,,,,,,,,,,,,,,,,,,,
0.24,-0.072,0.24,-0.084,,,,,,,,,,,,,,,,,,,,
